entity_name,entity_type,salty,umami,sweet,sour,bitter,notes
flaxseed_roasted,ingredient_processed,0.0,0.1,0.4,0.0,0.4,Roasting enhances nuttiness and bitterness
flaxseed_fermented,ingredient_processed,0.0,0.1,0.2,0.3,0.2,Fermentation increases sourness and umami
flaxseed_oil_extracted,ingredient_processed,0.0,0.0,0.0,0.0,0.0,Oil extraction removes most taste compounds
jalapeno,ingredient,0.0,0.0,0.0,0.0,0.0,"Category: Spice, Molecules: 1"
jalapeno_fermented,ingredient_processed,0.0,0.2,0.0,0.8,0.0,Lactic acid fermentation increases sourness
jalapeno_pickled,ingredient_processed,0.2,0.1,0.0,0.9,0.0,Pickling adds salt and sourness
jalapeno_roasted,ingredient_processed,0.0,0.2,0.1,0.0,0.5,Roasting caramelizes sugars and increases bitterness
jalapeno_dried,ingredient_processed,0.0,0.1,0.0,0.0,0.6,Drying concentrates capsaicin (bitter)
kenaf,ingredient,0.015,0.135,0.365,0.135,0.073,"Category: Essential Oil, Molecules: 52"
kenaf_fermented,ingredient_processed,0.0,0.2,0.1,0.8,0.0,Fermentation increases sourness through lactic acid production
kenaf_smoked,ingredient_processed,0.0,0.3,0.2,0.0,0.4,Smoking adds umami and slight bitterness from smoke compounds
kenaf_roasted,ingredient_processed,0.0,0.2,0.5,0.0,0.3,Roasting enhances sweetness and bitterness through caramelization
kenaf_dried,ingredient_processed,0.0,0.1,0.4,0.0,0.2,"Drying concentrates flavors, slightly increasing umami and bitterness"
lotus,ingredient,0.005,0.065,0.294,0.105,0.212,"Category: Essential Oil, Molecules: 170"
lotus_fermented,ingredient_processed,0.0,0.1,0.1,0.8,0.0,Fermentation increases sourness through lactic acid production
lotus_pickled,ingredient_processed,0.1,0.05,0.1,0.9,0.0,Pickling adds sourness and salt
lotus_roasted,ingredient_processed,0.0,0.1,0.4,0.0,0.3,"Roasting caramelizes sugars, increasing sweetness and bitterness"
lotus_dried,ingredient_processed,0.0,0.05,0.3,0.0,0.2,"Drying concentrates flavors, slightly increasing sweetness and bitterness"
lotus_smoked,ingredient_processed,0.0,0.2,0.1,0.0,0.4,Smoking adds umami and bitterness from smoke compounds
nigella seed,ingredient,0.0,0.0,0.333,0.2,0.067,"Category: Seed, Molecules: 30"
nigella_seed_roasted,ingredient_processed,0.0,0.2,0.5,0.0,0.3,Roasting enhances sweetness and bitterness through caramelization
nigella_seed_ground,ingredient_processed,0.0,0.1,0.4,0.2,0.1,"Grinding releases oils, enhancing sweetness and bitterness"
nigella_seed_oil_extracted,ingredient_processed,0.0,0.0,0.6,0.0,0.0,Oil extraction concentrates sweet molecules
kewda,ingredient,0.0,0.056,0.5,0.167,0.167,"Category: Essential Oil, Molecules: 18"
kewda_fermented,ingredient_processed,0.0,0.1,0.4,0.6,0.1,Fermentation increases sourness through lactic acid production
kewda_pickled,ingredient_processed,0.0,0.05,0.4,0.7,0.1,Pickling adds sourness from vinegar
kewda_roasted,ingredient_processed,0.0,0.1,0.6,0.0,0.3,"Roasting caramelizes sugars, increasing sweetness and bitterness"
kewda_smoked,ingredient_processed,0.0,0.1,0.4,0.0,0.3,Smoking adds umami and slight bitterness from smoke compounds
kewda_dried,ingredient_processed,0.0,0.05,0.6,0.1,0.2,"Drying concentrates flavors, slightly increasing bitterness"
pomegranate,ingredient,0.0,0.086,0.358,0.141,0.359,"Category: Fruit, Molecules: 128"
pomegranate_juiced,ingredient_processed,0.0,0.1,0.4,0.6,0.0,Juicing concentrates sugars (sweet) and acids (sour)
pomegranate_dried,ingredient_processed,0.0,0.1,0.7,0.2,0.4,Drying intensifies sweetness and bitterness
pomegranate_fermented,ingredient_processed,0.0,0.2,0.3,0.8,0.1,Fermentation increases sourness and umami
pomegranate_roasted,ingredient_processed,0.0,0.2,0.5,0.1,0.5,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
pomegranate_grilled,ingredient_processed,0.0,0.3,0.6,0.1,0.4,Grilling intensifies sweetness and bitterness through caramelization
poppy seed,ingredient,0.0,0.128,0.388,0.145,0.298,"Category: Spice, Molecules: 131"
poppy_seed_roasted,ingredient_processed,0.0,0.2,0.5,0.0,0.3,Roasting enhances sweetness and bitterness through Maillard reaction
poppy_seed_ground,ingredient_processed,0.0,0.2,0.4,0.0,0.3,"Grinding increases surface area, enhancing overall flavor release"
poppy_seed_oil_extracted,ingredient_processed,0.0,0.1,0.4,0.0,0.2,Oil extraction concentrates fatty acids and aromatic compounds
poppy_seed_fermented,ingredient_processed,0.0,0.2,0.2,0.3,0.2,Fermentation increases sourness and umami through microbial activity
spinach,ingredient,0.006,0.102,0.321,0.124,0.292,"Category: Vegetable, Molecules: 137"
spinach_fermented,ingredient_processed,0.0,0.2,0.1,0.8,0.1,Lactic acid fermentation increases sourness
spinach_pickled,ingredient_processed,0.2,0.1,0.1,0.9,0.1,Pickling adds salt and sourness
spinach_sautéed,ingredient_processed,0.0,0.2,0.4,0.1,0.3,Sautéing reduces bitterness and enhances sweetness
spinach_steamed,ingredient_processed,0.0,0.1,0.3,0.1,0.2,Steaming retains most of the original taste profile
spinach_dried,ingredient_processed,0.0,0.1,0.5,0.0,0.4,Drying concentrates flavors and increases bitterness
turkey berry,ingredient,0.021,0.026,0.316,0.289,0.026,"Category: Vegetable Fruit, Molecules: 38"
turkey_berry_fermented,ingredient_processed,0.0,0.1,0.2,0.8,0.0,Lactic acid fermentation increases sourness
turkey_berry_pickled,ingredient_processed,0.1,0.0,0.2,0.9,0.0,Vinegar pickling adds sourness
turkey_berry_roasted,ingredient_processed,0.0,0.1,0.5,0.0,0.3,"Roasting caramelizes sugars, increasing sweetness and bitterness"
turkey_berry_dried,ingredient_processed,0.0,0.1,0.5,0.1,0.1,"Drying concentrates sugars, increasing sweetness"
water chestnut,ingredient,0.0,0.099,0.366,0.099,0.327,"Category: Fruit, Molecules: 101"
water_chestnut_fermented,ingredient_processed,0.1,0.2,0.2,0.8,0.1,Fermentation increases sourness through lactic acid production
water_chestnut_pickled,ingredient_processed,0.3,0.1,0.2,0.9,0.2,Pickling adds sourness and salt
water_chestnut_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.5,Roasting enhances sweetness and bitterness through caramelization
water_chestnut_stir_fried,ingredient_processed,0.1,0.2,0.4,0.1,0.4,Stir-frying slightly increases bitterness and umami
water_chestnut_salted,ingredient_processed,0.8,0.1,0.2,0.0,0.1,Salting increases saltiness
water_chestnut_sweetened,ingredient_processed,0.1,0.1,0.7,0.0,0.1,Sweetening increases sweetness
white pepper,ingredient,0.0,0.222,0.278,0.333,0.111,"Category: Spice, Molecules: 18"
white_pepper_roasted,ingredient_processed,0.0,0.4,0.3,0.0,0.2,Roasting releases more piperine (pungent) and creates umami
white_pepper_powdered,ingredient_processed,0.0,0.3,0.3,0.0,0.1,"Grinding increases surface area, enhancing piperine release"
white_pepper_fermented,ingredient_processed,0.0,0.3,0.2,0.1,0.1,Fermentation reduces bitterness and increases umami
garcinia indica,ingredient,0.0,0.0,0.0,0.0,0.0,"Category: Fruit, Molecules: 6"
garcinia_indica_fermented,ingredient_processed,0.0,0.2,0.0,0.8,0.0,Fermentation increases sourness through lactic acid production
garcinia_indica_dried,ingredient_processed,0.0,0.1,0.2,0.0,0.1,"Drying concentrates sugars, slightly increasing sweetness and bitterness"
garcinia_indica_roasted,ingredient_processed,0.0,0.2,0.4,0.0,0.3,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
cluster bean,ingredient,0.0,0.167,0.25,0.0,0.167,"Category: Legume, Molecules: 12"
cluster_bean_fermented,ingredient_processed,0.1,0.3,0.2,0.6,0.2,Fermentation increases sourness and umami
cluster_bean_pickled,ingredient_processed,0.2,0.1,0.2,0.8,0.1,Pickling adds sourness and salt
cluster_bean_roasted,ingredient_processed,0.1,0.3,0.4,0.0,0.3,Roasting enhances sweetness and bitterness
cluster_bean_sprouted,ingredient_processed,0.0,0.2,0.3,0.0,0.1,Sprouting reduces bitterness
cluster_bean_tempeh,ingredient_processed,0.1,0.5,0.3,0.2,0.1,Fermentation into tempeh increases umami and slight sourness
paneer,ingredient,0.0,0.241,0.2,0.241,0.034,"Category: Dairy, Molecules: 29"
paneer_fermented,ingredient_processed,0.0,0.3,0.1,0.6,0.0,Lactic acid fermentation increases sourness
paneer_pickled,ingredient_processed,0.1,0.2,0.1,0.8,0.0,Pickling adds sourness and saltiness
paneer_grilled,ingredient_processed,0.0,0.3,0.4,0.0,0.2,Grilled paneer develops sweet and bitter notes
paneer_smoked,ingredient_processed,0.1,0.4,0.2,0.0,0.3,Smoking adds umami and slight bitterness
paneer_caramelized,ingredient_processed,0.0,0.3,0.6,0.0,0.3,Caramelization creates sweet-savory crust
pigeon pea,ingredient,0.0,0.101,0.364,0.101,0.343,"Category: Legume, Molecules: 99"
pigeon_pea_fermented,ingredient_processed,0.1,0.2,0.2,0.6,0.1,Fermentation increases sourness and umami
pigeon_pea_sprouted,ingredient_processed,0.0,0.1,0.4,0.0,0.2,Sprouting reduces bitterness and increases sweetness
pigeon_pea_roasted,ingredient_processed,0.1,0.2,0.5,0.0,0.4,Roasting increases sweetness and bitterness
pigeon_pea_split_and_soaked,ingredient_processed,0.0,0.1,0.4,0.0,0.2,Soaking reduces bitterness and increases sweetness
basmati rice,ingredient,0.0,0.167,0.333,0.2,0.1,"Category: Cereal, Molecules: 30"
basmati_rice_fermented,ingredient_processed,0.1,0.2,0.2,0.6,0.1,Fermentation increases sourness and umami
basmati_rice_pickled,ingredient_processed,0.2,0.1,0.2,0.8,0.1,Pickling adds sourness and salt
basmati_rice_roasted,ingredient_processed,0.1,0.2,0.5,0.0,0.3,Roasting enhances sweetness and bitterness
basmati_rice_caramelized,ingredient_processed,0.1,0.3,0.7,0.0,0.2,Caramelization creates sweet-savory compounds
basmati_rice_popped,ingredient_processed,0.0,0.2,0.4,0.0,0.2,Popping increases sweetness and reduces bitterness
basmati_rice_parboiled,ingredient_processed,0.0,0.2,0.4,0.1,0.1,Parboiling reduces bitterness and enhances sweetness
ricotta cheese,ingredient,0.0,0.095,0.376,0.19,0.071,"Category: Dairy, Molecules: 42"
ricotta_aged,ingredient_processed,0.1,0.2,0.4,0.3,0.1,Aging increases sweetness and slight bitterness through proteolysis
ricotta_fermented,ingredient_processed,0.0,0.1,0.2,0.6,0.0,Lactic acid fermentation increases sourness
ricotta_burnt,ingredient_processed,0.0,0.1,0.6,0.0,0.4,"Burning caramelizes lactose, increasing sweetness and bitterness"
ricotta_ricotta_salata,ingredient_processed,0.2,0.1,0.3,0.4,0.1,Adding lemon juice and herbs increases sourness and slight bitterness
silver linden,ingredient,0.0,0.106,0.394,0.106,0.351,"Category: Herb, Molecules: 94"
silver_linden_fermented,ingredient_processed,0.0,0.2,0.1,0.8,0.1,Fermentation increases sourness and umami
silver_linden_dried,ingredient_processed,0.0,0.2,0.5,0.0,0.4,Drying concentrates flavors and increases bitterness
silver_linden_infused,ingredient_processed,0.0,0.3,0.2,0.1,0.2,Infusion releases more bitter and umami compounds
silver_linden_smoked,ingredient_processed,0.1,0.4,0.2,0.0,0.3,Smoking adds umami and slight bitterness
redskin onion,ingredient,0.0,0.122,0.367,0.133,0.347,"Category: Vegetable, Molecules: 98"
redskin_onion_caramelized,ingredient_processed,0.1,0.2,0.5,0.0,0.4,Maillard reaction creates sweet-savory compounds
redskin_onion_pickled,ingredient_processed,0.3,0.1,0.2,0.8,0.2,Vinegar pickling adds acetic acid (sour) and salt
redskin_onion_fermented,ingredient_processed,0.2,0.3,0.1,0.7,0.2,Lactic acid fermentation creates acids (sour) and glutamates (umami)
redskin_onion_grilled,ingredient_processed,0.1,0.2,0.4,0.0,0.5,Grilling reduces water content and creates caramelization
redskin_onion_sauteed,ingredient_processed,0.1,0.2,0.4,0.1,0.3,Sautéing softens and slightly caramelizes the onion
lemon verbena,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Herb, Molecules: 92"
lemon_verbena_preserved,ingredient_processed,0.1,0.2,0.4,0.8,0.2,Sugar and acid preservation increases sweetness and sourness
lemon_verbena_dried,ingredient_processed,0.0,0.2,0.5,0.1,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
lemon_verbena_infused,ingredient_processed,0.0,0.3,0.5,0.6,0.1,Infusion extracts more sweet and sour compounds
cashew nut,ingredient,0.0,0.104,0.377,0.132,0.387,"Category: Nut, Molecules: 106"
cashew_nut_roasted,ingredient_processed,0.1,0.2,0.5,0.0,0.4,Maillard reaction creates savory-sweet compounds
cashew_nut_salted,ingredient_processed,0.3,0.1,0.3,0.0,0.3,Salt enhances saltiness
cashew_nut_fermented,ingredient_processed,0.1,0.3,0.4,0.2,0.2,Fermentation increases sourness and umami
cashew_nut_caramelized,ingredient_processed,0.1,0.3,0.6,0.0,0.4,Caramelization creates sweet-savory compounds
burdock,ingredient,0.0,0.125,0.385,0.115,0.317,"Category: Vegetable, Molecules: 104"
burdock_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Lactic acid fermentation increases sourness and umami
burdock_pickled,ingredient_processed,0.3,0.1,0.2,0.9,0.2,Pickling adds salt and sourness
burdock_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.5,Roasting enhances sweetness and bitterness
burdock_dried,ingredient_processed,0.1,0.2,0.4,0.1,0.4,"Drying concentrates flavors, increasing umami and bitterness"
burdock_blanched,ingredient_processed,0.0,0.1,0.2,0.0,0.1,Blanching reduces bitterness
borage,ingredient,0.0,0.105,0.379,0.105,0.358,"Category: Herb, Molecules: 95"
borage_fermented,ingredient_processed,0.1,0.3,0.2,0.7,0.2,Fermentation increases sourness and umami
borage_pickled,ingredient_processed,0.2,0.1,0.2,0.8,0.1,Pickling adds sourness and salt
borage_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.4,Roasting enhances sweetness and bitterness
borage_dried,ingredient_processed,0.1,0.2,0.4,0.1,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
capers,ingredient,0.0,0.101,0.382,0.101,0.364,"Category: Herb, Molecules: 99"
capers_brined,ingredient_processed,0.2,0.3,0.2,0.8,0.1,Brine adds salt and acidity
capers_pickled,ingredient_processed,0.3,0.2,0.1,0.9,0.1,Pickling increases sourness
capers_roasted,ingredient_processed,0.1,0.2,0.5,0.0,0.4,Roasting enhances sweetness and bitterness
capers_dried,ingredient_processed,0.0,0.1,0.4,0.0,0.4,"Drying concentrates flavors, increases bitterness"
safflower,ingredient,0.006,0.116,0.341,0.159,0.261,"Category: Herb, Molecules: 138"
safflower_fermented,ingredient_processed,0.0,0.2,0.1,0.8,0.1,Fermentation increases sourness and umami
safflower_toasted,ingredient_processed,0.0,0.3,0.5,0.0,0.4,Toasting enhances sweetness and bitterness
safflower_infused,ingredient_processed,0.0,0.2,0.4,0.1,0.2,Infusion can slightly increase umami and sweetness
safflower_dried,ingredient_processed,0.0,0.1,0.4,0.0,0.3,"Drying concentrates flavors, increasing sweetness and bitterness"
chestnut,ingredient,0.0,0.111,0.364,0.121,0.384,"Category: Nut, Molecules: 99"
chestnut_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.4,Maillard reaction creates savory-sweet compounds
chestnut_boiled,ingredient_processed,0.0,0.1,0.4,0.0,0.3,Boiling softens and reduces bitterness
chestnut_fermented,ingredient_processed,0.1,0.2,0.2,0.6,0.2,Fermentation increases sourness and umami
chestnut_candied,ingredient_processed,0.1,0.2,0.8,0.0,0.1,Caramelization creates sweetness
chickpea,ingredient,0.0,0.107,0.35,0.117,0.408,"Category: Legume, Molecules: 103"
chickpea_fermented,ingredient_processed,0.1,0.2,0.2,0.8,0.1,Fermentation increases sourness and umami
chickpea_sprouted,ingredient_processed,0.0,0.1,0.4,0.0,0.2,Sprouting reduces bitterness and increases sweetness
chickpea_roasted,ingredient_processed,0.1,0.2,0.5,0.0,0.5,Roasting increases sweetness and bitterness
chickpea_caramelized,ingredient_processed,0.1,0.3,0.6,0.0,0.4,Caramelization creates sweet-savory compounds
chickpea_pickled,ingredient_processed,0.2,0.1,0.2,0.9,0.1,Pickling adds sourness and saltiness
chickpea_tempeh,ingredient_processed,0.1,0.3,0.2,0.4,0.1,Fermentation with mold increases umami and sourness
pummelo,ingredient,0.0,0.09,0.387,0.162,0.342,"Category: Fruit Citrus, Molecules: 111"
pummelo_fermented,ingredient_processed,0.0,0.1,0.2,0.6,0.1,Fermentation increases sourness
pummelo_pickled,ingredient_processed,0.0,0.1,0.2,0.8,0.1,Pickling enhances sourness
pummelo_roasted,ingredient_processed,0.0,0.1,0.5,0.1,0.4,Roasting increases sweetness and bitterness
pummelo_dried,ingredient_processed,0.0,0.1,0.5,0.2,0.3,"Drying concentrates sugars, increasing sweetness"
pummelo_marinated,ingredient_processed,0.1,0.2,0.3,0.2,0.2,Marinating adds acidity and umami
arabica coffee,ingredient,0.0,0.0,0.455,0.0,0.545,"Category: Beverage Caffeinated, Molecules: 11"
arabica_coffee_roasted,ingredient_processed,0.1,0.4,0.6,0.0,0.5,Maillard reaction creates sweet-savory compounds
arabica_coffee_decaf,ingredient_processed,0.0,0.0,0.4,0.0,0.6,Decaffeination reduces bitterness
arabica_coffee_fermented,ingredient_processed,0.0,0.2,0.5,0.3,0.2,Fermentation increases sourness and umami
arabica_coffee_ground,ingredient_processed,0.0,0.1,0.5,0.0,0.6,"Grinding increases surface area, enhancing bitterness"
arabica_coffee_espresso,ingredient_processed,0.0,0.3,0.6,0.0,0.7,Espresso extraction enhances bitterness and sweetness
japanese persimmon,ingredient,0.0,0.1,0.36,0.1,0.39,"Category: Fruit, Molecules: 100"
japanese_persimmon_dried,ingredient_processed,0.1,0.2,0.5,0.0,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
japanese_persimmon_fermented,ingredient_processed,0.0,0.3,0.4,0.6,0.2,Fermentation increases sourness and umami
japanese_persimmon_roasted,ingredient_processed,0.0,0.2,0.6,0.0,0.5,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
japanese_persimmon_pureed,ingredient_processed,0.0,0.1,0.4,0.1,0.3,"Puréeing breaks down cell walls, releasing tannins (bitter)"
black crowberry,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Berry, Molecules: 93"
black_crowberry_fermented,ingredient_processed,0.1,0.2,0.2,0.8,0.2,Fermentation increases sourness and umami
black_crowberry_dried,ingredient_processed,0.0,0.1,0.5,0.0,0.5,Drying concentrates sugars (sweet) and bitter compounds
black_crowberry_jam,ingredient_processed,0.0,0.1,0.8,0.2,0.1,Cooking with sugar enhances sweetness and reduces bitterness
rocket salad,ingredient,0.0,0.134,0.37,0.143,0.336,"Category: Herb, Molecules: 119"
rocket_salad_fermented,ingredient_processed,0.0,0.2,0.1,0.6,0.1,Lactic acid fermentation increases sourness
rocket_salad_pickled,ingredient_processed,0.1,0.1,0.2,0.7,0.1,Vinegar pickling adds sourness
rocket_salad_roasted,ingredient_processed,0.0,0.2,0.5,0.0,0.4,Roasting enhances bitterness and sweetness
rocket_salad_blanched,ingredient_processed,0.0,0.1,0.2,0.0,0.1,Blanching reduces bitterness
tartary buckwheat,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Cereal, Molecules: 92"
tartary_buckwheat_roasted,ingredient_processed,0.1,0.2,0.5,0.0,0.4,Maillard reaction creates savory-sweet compounds
tartary_buckwheat_fermented,ingredient_processed,0.0,0.3,0.2,0.6,0.1,Fermentation increases sourness and umami
tartary_buckwheat_malted,ingredient_processed,0.0,0.4,0.5,0.1,0.1,Malting enhances sweetness and umami
tartary_buckwheat_popped,ingredient_processed,0.0,0.2,0.4,0.0,0.3,Popping reduces bitterness and enhances sweetness
black huckleberry,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Berry, Molecules: 93"
black_huckleberry_fermented,ingredient_processed,0.0,0.2,0.2,0.6,0.1,Fermentation increases sourness and umami
black_huckleberry_dried,ingredient_processed,0.0,0.1,0.5,0.1,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
black_huckleberry_jam,ingredient_processed,0.0,0.1,0.7,0.3,0.1,Cooking with sugar enhances sweetness and reduces sourness
sunflower,ingredient,0.0,0.086,0.377,0.143,0.286,"Category: Flower, Molecules: 140"
sunflower_oil_extracted,ingredient_processed,0.0,0.1,0.4,0.0,0.0,"Oil extraction concentrates neutral lipids, slightly enhancing umami"
sunflower_roasted,ingredient_processed,0.1,0.2,0.4,0.0,0.3,"Roasting caramelizes sugars, increasing sweetness and bitterness"
sunflower_fermented,ingredient_processed,0.0,0.1,0.2,0.5,0.1,"Fermentation produces organic acids, increasing sourness"
sunflower_sprouted,ingredient_processed,0.0,0.1,0.4,0.1,0.1,"Sprouting increases sugar content, slightly enhancing sweetness"
swamp cabbage,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Cabbage, Molecules: 93"
swamp_cabbage_fermented,ingredient_processed,0.1,0.3,0.2,0.7,0.2,Lactic acid fermentation increases sourness and umami
swamp_cabbage_pickled,ingredient_processed,0.3,0.1,0.2,0.8,0.2,Vinegar pickling adds sourness and salt
swamp_cabbage_roasted,ingredient_processed,0.1,0.4,0.5,0.0,0.5,Roasting enhances sweetness and bitterness
swamp_cabbage_blanched,ingredient_processed,0.0,0.1,0.2,0.0,0.2,Blanching reduces bitterness
swamp_cabbage_sauteed,ingredient_processed,0.1,0.3,0.4,0.1,0.3,"Sautéing caramelizes, enhancing sweetness and bitterness"
swamp_cabbage_salted,ingredient_processed,0.5,0.2,0.3,0.0,0.2,Salting increases saltiness
swamp_cabbage_smoked,ingredient_processed,0.2,0.5,0.3,0.0,0.4,Smoking adds umami and slight bitterness
grass pea,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Legume, Molecules: 92"
grass_pea_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Fermentation increases sourness and umami
grass_pea_sprouted,ingredient_processed,0.0,0.2,0.4,0.1,0.3,Sprouting reduces bitterness and increases sweetness
grass_pea_toasted,ingredient_processed,0.1,0.3,0.5,0.0,0.4,Toasting enhances sweetness and bitterness
grass_pea_dried,ingredient_processed,0.1,0.2,0.4,0.0,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
grass_pea_fried,ingredient_processed,0.1,0.3,0.5,0.0,0.3,"Frying caramelizes, adding sweetness and slight bitterness"
lentils,ingredient,0.0,0.107,0.35,0.117,0.408,"Category: Legume, Molecules: 103"
lentils_fermented,ingredient_processed,0.1,0.2,0.2,0.8,0.1,Fermentation increases sourness through lactic acid production
lentils_sprouted,ingredient_processed,0.0,0.2,0.4,0.1,0.2,Sprouting reduces bitterness and increases sweetness
lentils_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.5,Roasting increases sweetness and bitterness through caramelization
lentils_pickled,ingredient_processed,0.3,0.1,0.2,0.9,0.1,Pickling adds sourness through acetic acid
lentils_caramelized,ingredient_processed,0.1,0.4,0.6,0.0,0.3,Caramelization creates sweet-savory compounds
garden cress,ingredient,0.0,0.107,0.359,0.117,0.388,"Category: Herb, Molecules: 103"
garden_cress_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Lactic acid fermentation increases sourness and umami
garden_cress_pickled,ingredient_processed,0.2,0.1,0.2,0.9,0.1,Vinegar pickling adds sourness and salt
garden_cress_sautéed,ingredient_processed,0.0,0.2,0.5,0.0,0.4,Sautéing reduces bitterness and enhances sweetness
garden_cress_dried,ingredient_processed,0.0,0.2,0.4,0.0,0.5,"Drying concentrates flavors, increasing bitterness and sweetness"
mexican oregano,ingredient,0.0,0.103,0.371,0.103,0.371,"Category: Herb, Molecules: 97"
mexican_oregano_fermented,ingredient_processed,0.0,0.2,0.1,0.6,0.1,Fermentation increases sourness through lactic acid production
mexican_oregano_dried,ingredient_processed,0.0,0.2,0.4,0.0,0.4,"Drying intensifies flavors, increasing sweetness and bitterness"
mexican_oregano_smoked,ingredient_processed,0.0,0.3,0.2,0.0,0.3,Smoking adds umami and slight bitterness
mexican_oregano_roasted,ingredient_processed,0.0,0.2,0.5,0.0,0.3,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
lupine,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Plant, Molecules: 92"
lupine_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Fermentation increases sourness and umami
lupine_tempeh,ingredient_processed,0.2,0.5,0.4,0.3,0.1,Fermentation and culturing with mold increases umami and sweetness
lupine_tofu,ingredient_processed,0.1,0.2,0.4,0.1,0.1,Coagulation and pressing reduces bitterness
lupine_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.4,Roasting increases sweetness and bitterness
lupine_sprouted,ingredient_processed,0.0,0.2,0.4,0.1,0.1,Sprouting reduces bitterness and increases sweetness
medlar,ingredient,0.0,0.102,0.367,0.102,0.388,"Category: Fruit, Molecules: 98"
medlar_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Fermentation increases sourness and umami
medlar_dried,ingredient_processed,0.0,0.2,0.5,0.1,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
medlar_roasted,ingredient_processed,0.1,0.3,0.6,0.0,0.4,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
medlar_jam,ingredient_processed,0.1,0.2,0.8,0.4,0.1,Cooking with sugar and acid increases sweetness and sourness
mulberry,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Berry, Molecules: 93"
mulberry_fermented,ingredient_processed,0.0,0.2,0.2,0.6,0.1,Fermentation increases sourness and umami
mulberry_dried,ingredient_processed,0.0,0.1,0.5,0.0,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
mulberry_jam,ingredient_processed,0.0,0.1,0.7,0.2,0.1,Cooking with sugar enhances sweetness and reduces bitterness
mulberry_roasted,ingredient_processed,0.0,0.2,0.4,0.0,0.4,"Roasting caramelizes sugars, increasing sweetness and bitterness"
black mulberry,ingredient,0.0,0.106,0.383,0.106,0.351,"Category: Berry, Molecules: 94"
black_mulberry_fermented,ingredient_processed,0.0,0.2,0.2,0.6,0.1,Lactic acid fermentation increases sourness
black_mulberry_dried,ingredient_processed,0.0,0.1,0.5,0.0,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
black_mulberry_jam,ingredient_processed,0.0,0.1,0.7,0.2,0.1,Cooking with sugar enhances sweetness and reduces bitterness
black_mulberry_roasted,ingredient_processed,0.0,0.2,0.4,0.0,0.4,"Roasting caramelizes sugars, increasing sweetness and bitterness"
evening primrose,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Herb, Molecules: 93"
evening_primrose_fermented,ingredient_processed,0.1,0.2,0.2,0.8,0.1,Fermentation increases sourness through lactic acid production
evening_primrose_pickled,ingredient_processed,0.2,0.1,0.2,0.9,0.1,Pickling adds sourness and salt
evening_primrose_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.5,Roasting enhances sweetness and bitterness through caramelization
evening_primrose_smoked,ingredient_processed,0.2,0.4,0.3,0.0,0.4,Smoking adds umami and slight bitterness
evening_primrose_dried,ingredient_processed,0.0,0.2,0.5,0.0,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
millet,ingredient,0.0,0.116,0.379,0.126,0.358,"Category: Legume, Molecules: 95"
millet_fermented,ingredient_processed,0.1,0.3,0.2,0.6,0.2,Fermentation increases sourness and umami
millet_popped,ingredient_processed,0.0,0.2,0.5,0.0,0.3,Popping increases sweetness and bitterness
millet_roasted,ingredient_processed,0.1,0.2,0.5,0.0,0.4,Roasting enhances sweetness and bitterness
millet_sprouted,ingredient_processed,0.0,0.2,0.4,0.1,0.2,Sprouting increases sweetness and bitterness
scarlet bean,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Legume, Molecules: 93"
scarlet_bean_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Fermentation increases sourness and umami
